FeatureCode,DateCode,Measurement,Units,Value,Sex,Age,SIMD quintiles,Urban Rural Classification
S12000050,2015-2017,Count,Years,1.5,Female,85-89 years,All,All
S12000045,2015-2017,Count,Years,68.92,Male,0 years,All,All
S12000050,2015-2017,Count,Years,0.92,Female,90 years,All,All
S12000050,2015-2017,Count,Years,2.41,Female,80-84 years,All,All
S12000045,2015-2017,Count,Years,59.35,Male,10-14 years,All,All
S12000050,2015-2017,Count,Years,3.68,Female,75-79 years,All,All
S12000049,2015-2017,Count,Years,23.91,Female,40-44 years,All,All
S12000049,2015-2017,Count,Years,20.33,Female,45-49 years,All,All
S12000049,2015-2017,Count,Years,16.93,Female,50-54 years,All,All
S12000049,2015-2017,Count,Years,10.82,Female,60-64 years,All,All
S12000049,2015-2017,Count,Years,2.65,Female,80-84 years,All,All
S12000049,2015-2017,Count,Years,8.26,Female,65-69 years,All,All
S12000049,2015-2017,Count,Years,4.18,Female,75-79 years,All,All
S92000003,2015-2017,Count,Years,43.71,Male,20-24 years,All,All
S92000003,2015-2017,Count,Years,39.22,Male,25-29 years,All,All
S12000049,2015-2017,Count,Years,1.52,Female,85-89 years,All,All
S12000049,2015-2017,Count,Years,0.67,Female,90 years,All,All
S92000003,2015-2017,Count,Years,48.29,Male,15-19 years,All,All
S12000049,2015-2017,Count,Years,13.76,Female,55-59 years,All,All
S92000003,2015-2017,Count,Years,53.01,Male,10-14 years,All,All
S92000003,2015-2017,Count,Years,61.9,Female,1-4 years,All,All
S92000003,2015-2017,Count,Years,58.24,Female,5-9 years,All,All
S92000003,2015-2017,Count,Years,53.66,Female,10-14 years,All,All
S92000003,2015-2017,Count,Years,49.12,Female,15-19 years,All,All
S92000003,2015-2017,Count,Years,26.7,Male,40-44 years,All,All
S92000003,2015-2017,Count,Years,19.27,Male,50-54 years,All,All
S92000003,2015-2017,Count,Years,22.9,Male,45-49 years,All,All
S92000003,2015-2017,Count,Years,1.62,Male,90 years,All,All
S92000003,2015-2017,Count,Years,2.47,Male,85-89 years,All,All
S12000049,2015-2017,Count,Years,6.04,Female,70-74 years,All,All
S92000003,2015-2017,Count,Years,5.42,Male,75-79 years,All,All
S92000003,2015-2017,Count,Years,3.74,Male,80-84 years,All,All
S92000003,2015-2017,Count,Years,62.64,Female,0 years,All,All
S12000050,2015-2017,Count,Years,32.05,Female,30-34 years,All,All
S12000050,2015-2017,Count,Years,27.79,Female,35-39 years,All,All
S12000050,2015-2017,Count,Years,23.74,Female,40-44 years,All,All
S12000050,2015-2017,Count,Years,16.32,Female,50-54 years,All,All
S12000050,2015-2017,Count,Years,5.42,Female,70-74 years,All,All
S12000050,2015-2017,Count,Years,13.04,Female,55-59 years,All,All
S12000050,2015-2017,Count,Years,7.63,Female,65-69 years,All,All
S12000050,2015-2017,Count,Years,31.57,Male,30-34 years,All,All
S12000050,2015-2017,Count,Years,27.48,Male,35-39 years,All,All
S12000050,2015-2017,Count,Years,57.43,Male,1-4 years,All,All
S12000050,2015-2017,Count,Years,35.83,Male,25-29 years,All,All
S12000050,2015-2017,Count,Years,19.89,Female,45-49 years,All,All
S12000050,2015-2017,Count,Years,40.23,Male,20-24 years,All,All
S12000050,2015-2017,Count,Years,50.67,Female,10-14 years,All,All
S12000050,2015-2017,Count,Years,45.82,Female,15-19 years,All,All
S12000050,2015-2017,Count,Years,41.08,Female,20-24 years,All,All
S12000050,2015-2017,Count,Years,36.47,Female,25-29 years,All,All
S92000003,2015-2017,Count,Years,62.32,Male,0 years,All,All
S92000003,2015-2017,Count,Years,57.76,Male,5-9 years,All,All
S92000003,2015-2017,Count,Years,61.57,Male,1-4 years,All,All
S12000050,2015-2017,Count,Years,59.55,Female,1-4 years,All,All
S12000050,2015-2017,Count,Years,60.41,Female,0 years,All,All
S12000050,2015-2017,Count,Years,10.19,Female,60-64 years,All,All
S12000050,2015-2017,Count,Years,1.61,Male,85-89 years,All,All
S12000050,2015-2017,Count,Years,1.08,Male,90 years,All,All
S12000050,2015-2017,Count,Years,55.59,Female,5-9 years,All,All
S08000019,2015-2017,Count,Years,2.83,Female,85-89 years,All,All
S08000020,2015-2017,Count,Years,50.71,Male,15-19 years,All,All
S08000020,2015-2017,Count,Years,64.3,Male,1-4 years,All,All
S08000019,2015-2017,Count,Years,4.22,Female,80-84 years,All,All
S08000020,2015-2017,Count,Years,60.39,Male,5-9 years,All,All
S08000020,2015-2017,Count,Years,55.53,Male,10-14 years,All,All
S08000020,2015-2017,Count,Years,46.03,Male,20-24 years,All,All
S08000019,2015-2017,Count,Years,2.92,Male,85-89 years,All,All
S08000019,2015-2017,Count,Years,8.19,Male,70-74 years,All,All
S08000019,2015-2017,Count,Years,20.42,Male,50-54 years,All,All
S08000019,2015-2017,Count,Years,4.28,Male,80-84 years,All,All
S08000020,2015-2017,Count,Years,65.16,Male,0 years,All,All
S08000019,2015-2017,Count,Years,1.94,Female,90 years,All,All
S08000019,2015-2017,Count,Years,6.04,Male,75-79 years,All,All
S08000019,2015-2017,Count,Years,10.99,Female,65-69 years,All,All
S08000022,2015-2017,Count,Years,21.23,Male,50-54 years,All,All
S08000019,2015-2017,Count,Years,6.06,Female,75-79 years,All,All
S08000019,2015-2017,Count,Years,13.87,Female,60-64 years,All,All
S08000022,2015-2017,Count,Years,17.54,Male,55-59 years,All,All
S08000022,2015-2017,Count,Years,33.42,Male,35-39 years,All,All
S08000022,2015-2017,Count,Years,25.16,Male,45-49 years,All,All
S08000019,2015-2017,Count,Years,23.99,Female,45-49 years,All,All
S08000019,2015-2017,Count,Years,17,Female,55-59 years,All,All
S08000019,2015-2017,Count,Years,20.37,Female,50-54 years,All,All
S08000019,2015-2017,Count,Years,27.76,Female,40-44 years,All,All
S08000019,2015-2017,Count,Years,8.32,Female,70-74 years,All,All
S08000019,2015-2017,Count,Years,31.69,Female,35-39 years,All,All
S08000020,2015-2017,Count,Years,42.62,Female,25-29 years,All,All
S08000020,2015-2017,Count,Years,18.27,Female,55-59 years,All,All
S08000020,2015-2017,Count,Years,29.78,Female,40-44 years,All,All
S08000020,2015-2017,Count,Years,47.12,Female,20-24 years,All,All
S08000020,2015-2017,Count,Years,25.8,Female,45-49 years,All,All
S08000020,2015-2017,Count,Years,21.94,Female,50-54 years,All,All
S08000020,2015-2017,Count,Years,14.86,Female,60-64 years,All,All
S08000031,2015-2017,Count,Years,55.39,Male,5-9 years,All,All
S08000020,2015-2017,Count,Years,1.71,Female,90 years,All,All
S08000031,2015-2017,Count,Years,59.27,Male,1-4 years,All,All
S08000020,2015-2017,Count,Years,33.92,Female,35-39 years,All,All
S08000020,2015-2017,Count,Years,38.18,Female,30-34 years,All,All
S08000031,2015-2017,Count,Years,60.06,Male,0 years,All,All
S08000019,2015-2017,Count,Years,44.08,Female,20-24 years,All,All
S08000019,2015-2017,Count,Years,13.61,Male,60-64 years,All,All
S08000019,2015-2017,Count,Years,35.73,Female,30-34 years,All,All
S08000019,2015-2017,Count,Years,48.43,Female,15-19 years,All,All
S08000019,2015-2017,Count,Years,10.78,Male,65-69 years,All,All
S08000019,2015-2017,Count,Years,24.15,Male,45-49 years,All,All
S08000019,2015-2017,Count,Years,16.86,Male,55-59 years,All,All
S08000019,2015-2017,Count,Years,61,Female,1-4 years,All,All
S08000019,2015-2017,Count,Years,52.87,Female,10-14 years,All,All
S08000019,2015-2017,Count,Years,57.37,Female,5-9 years,All,All
S08000019,2015-2017,Count,Years,61.72,Female,0 years,All,All
S08000019,2015-2017,Count,Years,39.85,Female,25-29 years,All,All
S08000019,2015-2017,Count,Years,2.12,Male,90 years,All,All
S08000031,2015-2017,Count,Years,14.58,Male,55-59 years,All,All
S08000031,2015-2017,Count,Years,11.73,Male,60-64 years,All,All
S08000031,2015-2017,Count,Years,9.23,Male,65-69 years,All,All
S08000031,2015-2017,Count,Years,5.2,Male,75-79 years,All,All
S08000031,2015-2017,Count,Years,60.9,Female,0 years,All,All
S08000031,2015-2017,Count,Years,3.73,Male,80-84 years,All,All
S08000031,2015-2017,Count,Years,1.86,Male,90 years,All,All
S08000022,2015-2017,Count,Years,50.72,Female,15-19 years,All,All
S08000022,2015-2017,Count,Years,46.55,Female,20-24 years,All,All
S08000022,2015-2017,Count,Years,4.16,Male,80-84 years,All,All
S08000022,2015-2017,Count,Years,2.72,Male,85-89 years,All,All
S08000022,2015-2017,Count,Years,54.94,Female,10-14 years,All,All
S08000031,2015-2017,Count,Years,7.03,Male,70-74 years,All,All
S08000022,2015-2017,Count,Years,59.14,Female,5-9 years,All,All
S08000031,2015-2017,Count,Years,28.45,Male,35-39 years,All,All
S08000031,2015-2017,Count,Years,24.59,Male,40-44 years,All,All
S08000031,2015-2017,Count,Years,21.06,Male,45-49 years,All,All
S08000031,2015-2017,Count,Years,17.73,Male,50-54 years,All,All
S08000031,2015-2017,Count,Years,15.32,Female,55-59 years,All,All
S08000031,2015-2017,Count,Years,9.54,Female,65-69 years,All,All
S08000031,2015-2017,Count,Years,12.26,Female,60-64 years,All,All
S08000031,2015-2017,Count,Years,36.86,Male,25-29 years,All,All
S08000031,2015-2017,Count,Years,41.31,Male,20-24 years,All,All
S08000031,2015-2017,Count,Years,2.63,Male,85-89 years,All,All
S08000031,2015-2017,Count,Years,50.6,Male,10-14 years,All,All
S08000031,2015-2017,Count,Years,45.88,Male,15-19 years,All,All
S08000031,2015-2017,Count,Years,32.56,Male,30-34 years,All,All
S08000031,2015-2017,Count,Years,1.23,Female,90 years,All,All
S08000022,2015-2017,Count,Years,65.57,Male,0 years,All,All
S08000022,2015-2017,Count,Years,64.71,Male,1-4 years,All,All
S08000022,2015-2017,Count,Years,56.02,Male,10-14 years,All,All
S08000022,2015-2017,Count,Years,37.79,Male,30-34 years,All,All
S08000022,2015-2017,Count,Years,51.21,Male,15-19 years,All,All
S08000022,2015-2017,Count,Years,42.07,Male,25-29 years,All,All
S08000022,2015-2017,Count,Years,8.49,Male,70-74 years,All,All
S08000022,2015-2017,Count,Years,6.09,Male,75-79 years,All,All
S08000022,2015-2017,Count,Years,29.26,Male,40-44 years,All,All
S08000022,2015-2017,Count,Years,11.18,Male,65-69 years,All,All
S08000022,2015-2017,Count,Years,60.85,Male,5-9 years,All,All
S08000022,2015-2017,Count,Years,14.18,Male,60-64 years,All,All
S08000022,2015-2017,Count,Years,22.42,Female,50-54 years,All,All
S08000022,2015-2017,Count,Years,18.83,Female,55-59 years,All,All
S08000022,2015-2017,Count,Years,15.47,Female,60-64 years,All,All
S08000022,2015-2017,Count,Years,12.24,Female,65-69 years,All,All
S08000022,2015-2017,Count,Years,1.87,Male,90 years,All,All
S08000022,2015-2017,Count,Years,62.45,Female,1-4 years,All,All
S08000022,2015-2017,Count,Years,63.14,Female,0 years,All,All
S08000022,2015-2017,Count,Years,30.15,Female,40-44 years,All,All
S08000022,2015-2017,Count,Years,34.15,Female,35-39 years,All,All
S08000022,2015-2017,Count,Years,46.56,Male,20-24 years,All,All
S08000022,2015-2017,Count,Years,42.41,Female,25-29 years,All,All
S08000022,2015-2017,Count,Years,38.24,Female,30-34 years,All,All
S08000022,2015-2017,Count,Years,26.23,Female,45-49 years,All,All
S08000026,2015-2017,Count,Years,4.46,Male,80-84 years,All,All
S08000026,2015-2017,Count,Years,48.62,Male,20-24 years,All,All
S08000026,2015-2017,Count,Years,1.71,Male,90 years,All,All
S08000026,2015-2017,Count,Years,6.49,Male,75-79 years,All,All
S08000026,2015-2017,Count,Years,43.98,Male,25-29 years,All,All
S08000026,2015-2017,Count,Years,63.3,Male,5-9 years,All,All
S08000026,2015-2017,Count,Years,53.44,Male,15-19 years,All,All
S08000026,2015-2017,Count,Years,15.11,Male,60-64 years,All,All
S08000026,2015-2017,Count,Years,9.01,Male,70-74 years,All,All
S08000025,2015-2017,Count,Years,32.68,Female,45-49 years,All,All
S08000026,2015-2017,Count,Years,11.77,Male,65-69 years,All,All
S08000026,2015-2017,Count,Years,18.56,Male,55-59 years,All,All
S08000026,2015-2017,Count,Years,2.76,Male,85-89 years,All,All
S08000026,2015-2017,Count,Years,22.16,Male,50-54 years,All,All
S08000024,2015-2017,Count,Years,3.51,Female,80-84 years,All,All
S08000024,2015-2017,Count,Years,2.15,Female,85-89 years,All,All
S08000024,2015-2017,Count,Years,1.41,Female,90 years,All,All
S08000025,2015-2017,Count,Years,63.68,Male,1-4 years,All,All
S08000025,2015-2017,Count,Years,46.85,Male,20-24 years,All,All
S08000025,2015-2017,Count,Years,60.05,Male,5-9 years,All,All
S08000025,2015-2017,Count,Years,51.22,Male,15-19 years,All,All
S08000026,2015-2017,Count,Years,30.53,Male,40-44 years,All,All
S08000026,2015-2017,Count,Years,26.35,Male,45-49 years,All,All
S08000026,2015-2017,Count,Years,58.44,Male,10-14 years,All,All
S08000026,2015-2017,Count,Years,34.76,Male,35-39 years,All,All
S08000025,2015-2017,Count,Years,64.62,Male,0 years,All,All
S08000026,2015-2017,Count,Years,39.32,Male,30-34 years,All,All
S08000032,2015-2017,Count,Years,1.2,Male,90 years,All,All
S08000025,2015-2017,Count,Years,9.84,Female,75-79 years,All,All
S08000032,2015-2017,Count,Years,60.79,Female,1-4 years,All,All
S08000032,2015-2017,Count,Years,1.89,Male,85-89 years,All,All
S08000025,2015-2017,Count,Years,6.94,Female,80-84 years,All,All
S08000025,2015-2017,Count,Years,20.41,Female,60-64 years,All,All
S08000025,2015-2017,Count,Years,12.92,Female,70-74 years,All,All
S08000032,2015-2017,Count,Years,6.3,Male,70-74 years,All,All
S08000032,2015-2017,Count,Years,2.95,Male,80-84 years,All,All
S08000032,2015-2017,Count,Years,4.42,Male,75-79 years,All,All
S08000032,2015-2017,Count,Years,8.53,Male,65-69 years,All,All
S08000032,2015-2017,Count,Years,61.64,Female,0 years,All,All
S08000032,2015-2017,Count,Years,11.13,Male,60-64 years,All,All
S08000025,2015-2017,Count,Years,60.3,Female,15-19 years,All,All
S08000025,2015-2017,Count,Years,55.58,Female,20-24 years,All,All
S08000025,2015-2017,Count,Years,50.91,Female,25-29 years,All,All
S08000025,2015-2017,Count,Years,41.64,Female,35-39 years,All,All
S08000025,2015-2017,Count,Years,24.41,Female,55-59 years,All,All
S08000025,2015-2017,Count,Years,37.06,Female,40-44 years,All,All
S08000025,2015-2017,Count,Years,28.42,Female,50-54 years,All,All
S08000026,2015-2017,Count,Years,68.12,Male,0 years,All,All
S08000026,2015-2017,Count,Years,67.3,Male,1-4 years,All,All
S08000025,2015-2017,Count,Years,16.47,Female,65-69 years,All,All
S08000025,2015-2017,Count,Years,2.87,Female,90 years,All,All
S08000025,2015-2017,Count,Years,46.38,Female,30-34 years,All,All
S08000025,2015-2017,Count,Years,4.63,Female,85-89 years,All,All
S08000020,2015-2017,Count,Years,61.23,Female,5-9 years,All,All
S08000020,2015-2017,Count,Years,51.69,Female,15-19 years,All,All
S08000020,2015-2017,Count,Years,5.82,Male,75-79 years,All,All
S08000020,2015-2017,Count,Years,56.41,Female,10-14 years,All,All
S08000020,2015-2017,Count,Years,65.07,Female,1-4 years,All,All
S08000020,2015-2017,Count,Years,28.46,Male,40-44 years,All,All
S08000020,2015-2017,Count,Years,65.9,Female,0 years,All,All
S08000025,2015-2017,Count,Years,18.37,Male,55-59 years,All,All
S08000020,2015-2017,Count,Years,2.59,Male,85-89 years,All,All
S08000025,2015-2017,Count,Years,22.21,Male,50-54 years,All,All
S08000020,2015-2017,Count,Years,1.64,Male,90 years,All,All
S08000020,2015-2017,Count,Years,8.1,Male,70-74 years,All,All
S08000020,2015-2017,Count,Years,4,Male,80-84 years,All,All
S08000020,2015-2017,Count,Years,4.04,Female,80-84 years,All,All
S08000020,2015-2017,Count,Years,6.08,Female,75-79 years,All,All
S08000020,2015-2017,Count,Years,20.66,Male,50-54 years,All,All
S08000020,2015-2017,Count,Years,17.06,Male,55-59 years,All,All
S08000020,2015-2017,Count,Years,11.6,Female,65-69 years,All,All
S08000020,2015-2017,Count,Years,8.68,Female,70-74 years,All,All
S08000020,2015-2017,Count,Years,2.55,Female,85-89 years,All,All
S08000020,2015-2017,Count,Years,24.49,Male,45-49 years,All,All
S08000020,2015-2017,Count,Years,41.45,Male,25-29 years,All,All
S08000020,2015-2017,Count,Years,32.62,Male,35-39 years,All,All
S08000020,2015-2017,Count,Years,13.72,Male,60-64 years,All,All
S08000020,2015-2017,Count,Years,10.73,Male,65-69 years,All,All
S08000020,2015-2017,Count,Years,36.97,Male,30-34 years,All,All
S08000024,2015-2017,Count,Years,14.67,Female,60-64 years,All,All
S08000024,2015-2017,Count,Years,11.36,Female,65-69 years,All,All
S08000024,2015-2017,Count,Years,8.27,Female,70-74 years,All,All
S08000024,2015-2017,Count,Years,5.6,Female,75-79 years,All,All
S08000025,2015-2017,Count,Years,4.27,Male,80-84 years,All,All
S08000025,2015-2017,Count,Years,1.34,Male,90 years,All,All
S08000025,2015-2017,Count,Years,2.68,Male,85-89 years,All,All
S08000024,2015-2017,Count,Years,21.71,Female,50-54 years,All,All
S08000024,2015-2017,Count,Years,25.57,Female,45-49 years,All,All
S08000025,2015-2017,Count,Years,55.54,Male,10-14 years,All,All
S08000024,2015-2017,Count,Years,33.62,Female,35-39 years,All,All
S08000024,2015-2017,Count,Years,29.51,Female,40-44 years,All,All
S08000024,2015-2017,Count,Years,18.06,Female,55-59 years,All,All
S08000025,2015-2017,Count,Years,26.31,Male,45-49 years,All,All
S08000025,2015-2017,Count,Years,42.41,Male,25-29 years,All,All
S08000025,2015-2017,Count,Years,30.24,Male,40-44 years,All,All
S08000025,2015-2017,Count,Years,34.29,Male,35-39 years,All,All
S08000025,2015-2017,Count,Years,14.84,Male,60-64 years,All,All
S08000025,2015-2017,Count,Years,11.75,Male,65-69 years,All,All
S08000025,2015-2017,Count,Years,38.34,Male,30-34 years,All,All
S08000025,2015-2017,Count,Years,6.42,Male,75-79 years,All,All
S08000025,2015-2017,Count,Years,70.28,Female,5-9 years,All,All
S08000025,2015-2017,Count,Years,8.78,Male,70-74 years,All,All
S08000025,2015-2017,Count,Years,75.01,Female,0 years,All,All
